2433,Francisco Mérida Pérez,750.0,74,silver rare,RCD Espanyol,Spain,LaLiga Santander
2434,Martin Kelly,750.0,74,silver rare,Crystal Palace,England,Premier League
2435,Oliver Norwood,350.0,74,silver rare,Sheffield Utd,Northern Ireland,EFL Championship (ENG 2)
2436,Joel Ward,650.0,74,silver rare,Crystal Palace,England,Premier League
2437,Juan Torres Ruiz,0.0,74,silver rare,Cádiz CF,Spain,LaLiga Santander
2438,Ivan Radovanović,550.0,74,silver rare,Genoa,Serbia,Serie A TIM
2439,Carlos Zambrano,500.0,74,liber silver rare,Boca Juniors,Peru,CONMEBOL Libertadores
2440,Juanfran,1100.0,74,silver rare,Alanyaspor,Spain,Süper Lig (TUR 1)
2441,James McCarthy,350.0,74,silver rare,Celtic,Republic of Ireland,Scottish Premiership (SPFL)
2442,Carlos Villanueva,650.0,74,sudamericana silver rare,Palestino,Chile,CONMEBOL Sudamericana
2443,Cristian Álvarez,1700.0,74,silver non-rare,R. Zaragoza,Argentina,LaLiga SmartBank (ESP 2)
2444,Shinji Kagawa,400.0,74,silver rare,PAOK,Japan,Hellas Liga (GRE 1)
2445,Pablo Aguilar,400.0,74,silver rare,Cruz Azul,Paraguay,LIGA BBVA MX (MEX 1)
2446,Oier Olazábal Paredes,700.0,74,silver non-rare,RCD Espanyol,Spain,LaLiga Santander
2447,Orestis Karnezis,1200.0,74,silver non-rare,LOSC,Greece,Ligue 1 Conforama
2448,Jesús Molina,650.0,74,silver rare,Guadalajara,Mexico,LIGA BBVA MX (MEX 1)
2449,Chris Basham,650.0,74,silver rare,Sheffield Utd,England,EFL Championship (ENG 2)
2450,Elías Hernández,600.0,74,silver rare,León,Mexico,LIGA BBVA MX (MEX 1)
2451,Matt Ritchie,650.0,74,silver rare,Newcastle Utd,Scotland,Premier League
2452,Bernardo Espinosa,400.0,74,silver rare,Girona FC,Colombia,LaLiga SmartBank (ESP 2)
2453,Tamás Kádár,450.0,74,silver rare,Tianjin TEDA,Hungary,Chinese FA Super L. (CHN 1)
2454,Jorge Hernández,800.0,74,silver rare,Pachuca,Mexico,LIGA BBVA MX (MEX 1)
2455,Leon Balogun,500.0,74,silver rare,Rangers,Nigeria,Scottish Premiership (SPFL)
2456,Ryad Boudebouz,650.0,74,silver rare,ASSE,Algeria,Ligue 1 Conforama
2457,Admir Mehmedi,650.0,74,silver rare,VfL Wolfsburg,Switzerland,Bundesliga
2458,Eloy Room,10000.0,74,silver non-rare,Columbus Crew SC,Curaçao,Major League Soccer (MLS)
2459,Davide Santon,700.0,74,silver rare,Roma FC,Italy,Serie A TIM
2460,Tom Cleverley,750.0,74,silver rare,Watford,England,Premier League
2461,Karl-Johan Johnsson,450.0,74,silver non-rare,FC København,Sweden,3F Superliga (DEN 1)
2462,Damien Le Tallec,450.0,74,silver rare,AEK Athens,France,Hellas Liga (GRE 1)
2463,Stefan Frei,400.0,74,silver non-rare,Seattle Sounders,United States,Major League Soccer (MLS)
2464,Peter Pekarík,950.0,74,silver rare,Hertha Berlin,Slovakia,Bundesliga
2465,Tomás Rincón,650.0,74,silver rare,Torino,Venezuela,Serie A TIM
2466,Andrea Bertolacci,350.0,74,silver rare,Karagümrük SK,Italy,Süper Lig (TUR 1)
2467,Fabián Rinaudo,300.0,74,sudamericana silver rare,Rosario Central,Argentina,CONMEBOL Sudamericana
2468,Marvin Plattenhardt,700.0,74,silver rare,Hertha Berlin,Germany,Bundesliga
2469,Cenk Tosun,850.0,74,silver rare,Everton,Turkey,Premier League
2470,Heinz Lindner,4900.0,74,silver non-rare,FC Basel 1893,Austria,Raiffeisen Super L. (SUI 1)
2471,Nick Viergever,650.0,74,silver rare,Greuther Fürth,Netherlands,Bundesliga
2472,Gary Medel,650.0,74,silver rare,Bologna,Chile,Serie A TIM
2473,Conor Hourihane,350.0,74,silver rare,Sheffield Utd,Republic of Ireland,EFL Championship (ENG 2)
2474,Bill Hamid,400.0,74,silver non-rare,D.C. United,United States,Major League Soccer (MLS)
2475,Vincent Manceau,600.0,74,silver rare,Angers SCO,France,Ligue 1 Conforama
2476,Rubén Pérez,500.0,74,silver rare,Panathinaikos,Spain,Hellas Liga (GRE 1)
2477,André Hansen,1200.0,74,silver non-rare,Rosenborg BK,Norway,Eliteserien (NOR 1)
2478,Isaac Brizuela,1700.0,74,silver rare,Guadalajara,Mexico,LIGA BBVA MX (MEX 1)
2479,Alberto Perea Correoso,600.0,74,silver rare,Cádiz CF,Spain,LaLiga Santander
2480,Valon Berisha,550.0,74,silver rare,Stade de Reims,Kosovo,Ligue 1 Conforama
2481,Georgiy Schennikov,500.0,74,silver rare,CSKA Moscow,Russia,League of Russia (RUS 1)
2482,Enda Stevens,450.0,74,silver rare,Sheffield Utd,Republic of Ireland,EFL Championship (ENG 2)
2483,Mateusz Klich,800.0,74,silver rare,Leeds United,Poland,Premier League
2484,Bram Nuytinck,600.0,74,silver rare,Udinese,Netherlands,Serie A TIM
2485,Mattia Destro,700.0,74,silver rare,Genoa,Italy,Serie A TIM
2486,Arnaud Souquet,650.0,74,silver rare,Montpellier,France,Ligue 1 Conforama
2487,Osmar Ibañez Barba,900.0,74,silver rare,FC Seoul,Spain,K League 1 (KOR 1)
2488,Ishak Belfodil,700.0,74,silver rare,Hertha Berlin,Algeria,Bundesliga
2489,Phil Jones,800.0,74,silver rare,Manchester Utd,England,Premier League
2490,Iñigo Pérez Soto,700.0,74,silver rare,CA Osasuna,Spain,LaLiga Santander
2491,Pajtim Kasami,350.0,74,silver rare,FC Basel 1893,Switzerland,Raiffeisen Super L. (SUI 1)
2492,Patrick Herrmann,1000.0,74,silver rare,M'gladbach,Germany,Bundesliga
2493,Matěj Vydra,800.0,74,silver rare,Burnley,Czech Republic,Premier League
2494,Kévin Malcuit,1500.0,74,silver rare,Napoli,France,Serie A TIM
2495,Manuel Riemann,900.0,74,silver non-rare,VfL Bochum,Germany,Bundesliga
2496,Ramiro Funes Mori,450.0,74,silver rare,Al Nassr,Argentina,MBS Pro League (SAU 1)
2497,Lars Unnerstall,850.0,74,silver non-rare,FC Twente,Germany,Eredivisie (NED 1)
2498,Guilherme Costa Marques,1000.0,74,silver rare,Guangzhou R&F,Brazil,Chinese FA Super L. (CHN 1)
2499,Jeff Hendrick,800.0,74,silver rare,Newcastle Utd,Republic of Ireland,Premier League
2500,Mauro Quiroga,550.0,74,silver rare,Necaxa,Argentina,LIGA BBVA MX (MEX 1)
2501,Frederik Rønnow,800.0,74,silver non-rare,Union Berlin,Denmark,Bundesliga
2502,Juan Sánchez Miño,450.0,74,silver rare,Estudiantes,Argentina,Primera División (ARG 1)
2503,Darlington Nagbe,700.0,74,silver rare,Columbus Crew SC,United States,Major League Soccer (MLS)
2504,Bobby Decordova-Reid,450.0,74,silver rare,Fulham,Jamaica,EFL Championship (ENG 2)
2505,Karim Ansarifard,400.0,74,silver rare,AEK Athens,Iran,Hellas Liga (GRE 1)
2506,Ximo Navarro,650.0,74,silver rare,D. Alavés,Spain,LaLiga Santander
2507,Leandro Damião,500.0,74,silver rare,Kawasaki-F,Brazil,Meiji Yasuda J1 (JPN 1)
2508,Stefan Bell,900.0,74,silver rare,1. FSV Mainz 05,Germany,Bundesliga
2509,Georgios Tzavellas,350.0,74,silver rare,AEK Athens,Greece,Hellas Liga (GRE 1)
2510,Bryan Linssen,750.0,74,silver rare,Feyenoord,Netherlands,Eredivisie (NED 1)
2511,Hiram Mier,9000.0,74,silver rare,Guadalajara,Mexico,LIGA BBVA MX (MEX 1)
2512,Pavao Pervan,1100.0,74,silver non-rare,VfL Wolfsburg,Austria,Bundesliga
2513,Camilo da Silva Sanvezzo,400.0,74,silver rare,Mazatlán FC,Brazil,LIGA BBVA MX (MEX 1)
2514,Yevhen Konoplyanka,1600.0,74,silver rare,Shakhtar Donetsk,Ukraine,Ukrayina Liha (UKR 1)
2515,Emmanuel Gigliotti,500.0,74,silver rare,León,Argentina,LIGA BBVA MX (MEX 1)
2516,Toni Šunjić,350.0,74,silver rare,Henan Jianye,Bosnia and Herzegovina,Chinese FA Super L. (CHN 1)
2517,Jasmin Kurtić,400.0,74,silver rare,PAOK,Slovenia,Hellas Liga (GRE 1)
2518,Jack Stephens,750.0,74,silver rare,Southampton,England,Premier League
2519,Joe Bryan,1600.0,74,silver rare,Fulham,England,EFL Championship (ENG 2)
2520,Iván Balliu,750.0,74,silver rare,Rayo Vallecano,Albania,LaLiga Santander
2521,Bruno Zuculini,400.0,74,liber silver rare,River Plate,Argentina,CONMEBOL Libertadores
2522,Xavier Mercier,700.0,74,silver rare,OH Leuven,France,1A Pro League (BEL 1)
2523,Ole Kristian Selnæs,350.0,74,silver rare,Hebei CFFC,Norway,Chinese FA Super L. (CHN 1)
2524,Karim Rekik,700.0,74,silver rare,Sevilla FC,Netherlands,LaLiga Santander
2525,Matija Nastasić,600.0,74,silver rare,Fiorentina,Serbia,Serie A TIM
2526,Anthony Lozano,800.0,74,silver rare,Cádiz CF,Honduras,LaLiga Santander
2527,Nathaniel Chalobah,650.0,74,silver rare,Fulham,England,EFL Championship (ENG 2)
2528,Harrison Reed,500.0,74,silver rare,Fulham,England,EFL Championship (ENG 2)
2529,Luciano Aued,500.0,74,liber silver rare,Uni. Católica,Argentina,CONMEBOL Libertadores
2530,Miroslav Stevanović,1400.0,74,silver rare,Servette FC,Bosnia and Herzegovina,Raiffeisen Super L. (SUI 1)
2531,Filip Helander,400.0,74,silver rare,Rangers,Sweden,Scottish Premiership (SPFL)
2532,Kenneth Omeruo,500.0,74,silver rare,CD Leganés,Nigeria,LaLiga SmartBank (ESP 2)
2533,Erik Durm,650.0,74,silver rare,Frankfurt,Germany,Bundesliga
2534,Lucas Torró Marset,750.0,74,silver rare,CA Osasuna,Spain,LaLiga Santander
2535,David Pavelka,500.0,74,silver rare,Sparta Praha,Czech Republic,Česká Liga (CZE 1)
2536,Gabriel Hauche,500.0,74,liber silver rare,Argentinos Jrs.,Argentina,CONMEBOL Libertadores
2537,Paul Dummett,650.0,74,silver rare,Newcastle Utd,Wales,Premier League
2538,Antonio García Aranda,500.0,74,silver rare,SD Eibar,Spain,LaLiga SmartBank (ESP 2)
2539,Kemar Roofe,450.0,74,silver rare,Rangers,Jamaica,Scottish Premiership (SPFL)
2540,Djaniny,400.0,74,silver rare,Trabzonspor,Cape Verde Islands,Süper Lig (TUR 1)
2541,Lucas Castro,500.0,74,silver rare,Adana Demirspor,Argentina,Süper Lig (TUR 1)
2542,Jed Wallace,500.0,74,silver rare,Millwall,England,EFL Championship (ENG 2)
2543,Patricio Gabarrón Gil,1300.0,74,silver rare,SS Lazio,Spain,Serie A TIM
2544,Dominique Heintz,700.0,74,silver rare,SC Freiburg,Germany,Bundesliga
2545,Sergiy Kryvtsov,500.0,74,silver rare,Shakhtar Donetsk,Ukraine,Ukrayina Liha (UKR 1)
2546,Sebastian Andersson,700.0,74,silver rare,1. FC Köln,Sweden,Bundesliga
2547,Tobias Strobl,650.0,74,silver rare,FC Augsburg,Germany,Bundesliga
2548,Danny Ward,1000.0,74,silver non-rare,Leicester City,Wales,Premier League
2549,Robin Quaison,500.0,74,silver rare,Ettifaq FC,Sweden,MBS Pro League (SAU 1)
2550,Alfred Duncan,2000.0,74,silver rare,Fiorentina,Ghana,Serie A TIM
2551,Rubén Sobrino Pozuelo,850.0,74,silver rare,Cádiz CF,Spain,LaLiga Santander
2552,Abdul Rahman Baba,300.0,74,silver non-rare,Reading,Ghana,EFL Championship (ENG 2)
2553,João Teixeira,600.0,74,silver rare,Feyenoord,Portugal,Eredivisie (NED 1)
2554,Manuel Prietl,650.0,74,silver rare,Bielefeld,Austria,Bundesliga
2555,Federico Ceccherini,700.0,74,silver rare,Hellas Verona,Italy,Serie A TIM
2556,Hyeon Soo Jang,450.0,74,silver rare,Al Hilal,Korea Republic,MBS Pro League (SAU 1)
2557,Bradley Dack,1500.0,74,silver rare,Blackburn Rovers,England,EFL Championship (ENG 2)
2558,Guillermo Fernández,550.0,74,silver rare,Cruz Azul,Argentina,LIGA BBVA MX (MEX 1)
2559,Karol Linetty,550.0,74,silver rare,Torino,Poland,Serie A TIM
2560,Kevin Akpoguma,1100.0,74,silver rare,TSG Hoffenheim,Nigeria,Bundesliga
2561,Matt Grimes,700.0,74,silver rare,Swansea City,England,EFL Championship (ENG 2)
2562,Walker Zimmerman,400.0,74,silver rare,Nashville SC,United States,Major League Soccer (MLS)
2563,Daniel Amartey,700.0,74,silver rare,Leicester City,Ghana,Premier League
2564,Ryan Christie,350.0,74,silver rare,AFC Bournemouth,Scotland,EFL Championship (ENG 2)
2565,Omar Mascarell González,600.0,74,silver rare,Elche CF,Spain,LaLiga Santander
2566,Derlis González,350.0,74,liber silver rare,Olimpia,Paraguay,CONMEBOL Libertadores
2567,André Ramalho Silva,500.0,74,silver rare,PSV,Brazil,Eredivisie (NED 1)
2568,Albert Rusnák,600.0,74,silver rare,Real Salt Lake,Slovakia,Major League Soccer (MLS)
2569,Júlio Carolino Tavares,350.0,74,silver rare,Al Faisaly,Cape Verde Islands,MBS Pro League (SAU 1)
2570,Javier Manquillo Gaitán,750.0,74,silver rare,Newcastle Utd,Spain,Premier League
2571,Alexandru Maxim,450.0,74,silver rare,Gaziantep,Romania,Süper Lig (TUR 1)
2572,Opa Nguette,500.0,74,silver rare,FC Metz,Senegal,Ligue 1 Conforama
2573,Sofiane Boufal,650.0,74,silver rare,Angers SCO,Morocco,Ligue 1 Conforama
2574,John Swift,500.0,74,silver rare,Reading,England,EFL Championship (ENG 2)
2575,Rani Khedira,750.0,74,silver rare,Union Berlin,Germany,Bundesliga
2576,Jordi Martins Almeida,1200.0,74,silver non-rare,Paços Ferreira,Brazil,Liga NOS (POR 1)
2577,Jorrit Hendrix,550.0,74,silver rare,Spartak Moscow,Netherlands,League of Russia (RUS 1)
2578,Raúl López,400.0,74,silver rare,Toluca,Mexico,LIGA BBVA MX (MEX 1)
2579,Johan Mojica,650.0,74,silver rare,Elche CF,Colombia,LaLiga Santander
2580,Michael Rangel,600.0,74,silver rare,Mazatlán FC,Colombia,LIGA BBVA MX (MEX 1)
2581,Stefan Medina,350.0,74,silver rare,Rayados,Colombia,LIGA BBVA MX (MEX 1)
2582,Francisco Pizzini,350.0,74,liber silver rare,Defensa,Argentina,CONMEBOL Libertadores
2583,Alan Aguerre,700.0,74,sudamericana silver rare,Newell's,Argentina,CONMEBOL Sudamericana
2584,Federico Lértora,400.0,74,silver rare,Colón,Argentina,Primera División (ARG 1)
2585,Lorenzo Montipò,450.0,74,silver non-rare,Hellas Verona,Italy,Serie A TIM
2586,Youssouf Sabaly,550.0,74,silver rare,Real Betis,Senegal,LaLiga Santander
2587,Jorge Broun,500.0,74,sudamericana silver rare,Rosario Central,Argentina,CONMEBOL Sudamericana
2588,Patrick Mainka,700.0,74,silver rare,1. FC Heidenheim,Germany,Bundesliga 2 (GER 2)
2589,Jean Michaël Seri,450.0,74,silver rare,Fulham,Côte d'Ivoire,EFL Championship (ENG 2)
2590,Genki Haraguchi,800.0,74,silver rare,Union Berlin,Japan,Bundesliga
2591,Khama Billiat,500.0,74,silver rare,Kaizer Chiefs,Zimbabwe,South African FL (RSA 1)
2592,Simeon Tochukwu Nwankwo,700.0,74,silver rare,Salernitana,Nigeria,Serie A TIM
2593,Martin Valjent,650.0,74,silver rare,RCD Mallorca,Slovakia,LaLiga Santander
2594,Antonio Sanabria,600.0,74,silver rare,Torino,Paraguay,Serie A TIM
2595,Paulo Díaz,600.0,74,liber silver rare,River Plate,Chile,CONMEBOL Libertadores
2596,Juan Ramírez,450.0,74,liber silver rare,Boca Juniors,Argentina,CONMEBOL Libertadores
2597,Héctor Villalba,850.0,74,sudamericana silver rare,Libertad,Paraguay,CONMEBOL Sudamericana
2598,Mariano Bíttolo,350.0,74,sudamericana silver rare,Newell's,Argentina,CONMEBOL Sudamericana
2599,Jonathan Silva,650.0,74,silver rare,Getafe CF,Argentina,LaLiga Santander
2600,Alexander Schlager,600.0,74,silver non-rare,LASK,Austria,Ö Bundesliga (AUT 1)
2601,Damir Kreilach,350.0,74,silver rare,Real Salt Lake,Croatia,Major League Soccer (MLS)
2602,Rafael Delgado,500.0,74,silver rare,Colón,Argentina,Primera División (ARG 1)
2603,Richard Ortiz,350.0,74,liber silver rare,Olimpia,Paraguay,CONMEBOL Libertadores
2604,Kieffer Moore,6900.0,74,silver rare,Cardiff City,Wales,EFL Championship (ENG 2)
2605,Mbwana Ally Samatta,500.0,74,silver rare,Royal Antwerp FC,Tanzania,1A Pro League (BEL 1)
2606,Sargis Adamyan,700.0,74,silver rare,TSG Hoffenheim,Armenia,Bundesliga
2607,Ignacio Pussetto,850.0,74,silver rare,Udinese,Argentina,Serie A TIM
2608,Roger Martínez,600.0,74,silver rare,América,Colombia,LIGA BBVA MX (MEX 1)
2609,Mbaye Diagne,500.0,74,silver rare,Galatasaray,Senegal,Süper Lig (TUR 1)
2610,Nicolás Orsini,500.0,74,liber silver rare,Boca Juniors,Argentina,CONMEBOL Libertadores
2611,Philip Billing,350.0,74,silver rare,AFC Bournemouth,Denmark,EFL Championship (ENG 2)
2612,Ryan Thomas,500.0,74,silver rare,PSV,New Zealand,Eredivisie (NED 1)
2613,David Raya Martin,700.0,74,silver non-rare,Brentford,Spain,Premier League
2614,Tim Leibold,450.0,74,silver rare,Hamburger SV,Germany,Bundesliga 2 (GER 2)
2615,Raúl,1800.0,74,silver rare,SC Braga,Brazil,Liga NOS (POR 1)
2616,Lucas Boyé,800.0,74,silver rare,Elche CF,Argentina,LaLiga Santander
2617,Freddie Woodman,700.0,74,silver non-rare,Newcastle Utd,England,Premier League
2618,Juan Martín Lucero,650.0,74,liber silver rare,Vélez Sarsfield,Argentina,CONMEBOL Libertadores
2619,Javier Eraso Goñi,600.0,74,silver rare,CD Leganés,Spain,LaLiga SmartBank (ESP 2)
2620,Jonjoe Kenny,1200.0,74,silver rare,Everton,England,Premier League
2621,Rico Henry,2200.0,74,silver rare,Brentford,England,Premier League
2622,Taylan Antalyalı,850.0,74,silver rare,Galatasaray,Turkey,Süper Lig (TUR 1)
2623,Kevin Lasagna,2000.0,74,silver rare,Hellas Verona,Italy,Serie A TIM
2624,Jhon Duque,400.0,74,silver rare,Atlético de San Luis,Colombia,LIGA BBVA MX (MEX 1)
2625,Saidy Janko,600.0,74,silver rare,R. Valladolid CF,Switzerland,LaLiga SmartBank (ESP 2)
2626,Douglas Tanque,3100.0,74,silver rare,Paços Ferreira,Brazil,Liga NOS (POR 1)
2627,Franck Honorat,550.0,74,silver rare,Stade Brestois 29,France,Ligue 1 Conforama
2628,Ulrik Saltnes,500.0,74,silver rare,FK Bodø/Glimt,Norway,Eliteserien (NOR 1)
2629,Michael Barrios,1100.0,74,silver rare,Colorado Rapids,Colombia,Major League Soccer (MLS)
2630,Hélder Costa,650.0,74,silver rare,Valencia CF,Portugal,LaLiga Santander
2631,Tosin Adarabioyo,750.0,74,silver rare,Fulham,England,EFL Championship (ENG 2)
2632,Joris Kayembe,450.0,74,silver rare,Sp. Charleroi,Belgium,1A Pro League (BEL 1)
2633,Joelinton,950.0,74,silver rare,Newcastle Utd,Brazil,Premier League
2634,Robin Zentner,4400.0,74,silver rare,1. FSV Mainz 05,Germany,Bundesliga
2635,Lucas Hoyos,700.0,74,liber silver rare,Vélez Sarsfield,Argentina,CONMEBOL Libertadores
2636,Ola Aina,1000.0,74,silver rare,Torino,Nigeria,Serie A TIM
2637,Steve Mounié,500.0,74,silver rare,Stade Brestois 29,Benin,Ligue 1 Conforama
2638,Ivan Provedel,600.0,74,silver non-rare,La Spezia,Italy,Serie A TIM
2639,Adam Masina,650.0,74,silver rare,Watford,Morocco,Premier League
2640,Iñigo Lekue Martínez,700.0,74,silver rare,Athletic Club,Spain,LaLiga Santander
2641,Camilo Mayada,600.0,74,sudamericana silver rare,Libertad,Uruguay,CONMEBOL Sudamericana
2642,Murilo de Souza Costa,800.0,74,silver rare,Gil Vicente,Brazil,Liga NOS (POR 1)
2643,Miguel Trauco,650.0,74,silver rare,ASSE,Peru,Ligue 1 Conforama
2644,Cecilio Domínguez,350.0,74,silver rare,Austin FC,Paraguay,Major League Soccer (MLS)
2645,Jordan Morris,550.0,74,silver rare,Seattle Sounders,United States,Major League Soccer (MLS)
2646,Lucas Villarruel,400.0,74,liber silver rare,LDU Quito,Argentina,CONMEBOL Libertadores
2647,Omar Colley,650.0,74,silver rare,Sampdoria,Gambia,Serie A TIM
2648,Jakub Jankto,600.0,74,silver rare,Getafe CF,Czech Republic,LaLiga Santander
2649,Gil Alcalá,400.0,74,silver non-rare,Tijuana,Mexico,LIGA BBVA MX (MEX 1)
2650,Cristian Borja,400.0,74,silver rare,Alanyaspor,Colombia,Süper Lig (TUR 1)
2651,David Barbona,550.0,74,silver rare,Tijuana,Argentina,LIGA BBVA MX (MEX 1)
2652,Maximilian Mittelstädt,700.0,74,silver rare,Hertha Berlin,Germany,Bundesliga
2653,Almamy Touré,700.0,74,silver rare,Frankfurt,France,Bundesliga
2654,Jorge Miramón,700.0,74,silver rare,Levante UD,Spain,LaLiga Santander
2655,Martín Merquelanz,600.0,74,silver rare,Rayo Vallecano,Spain,LaLiga Santander
2656,Martín Campaña,900.0,74,silver non-rare,Al Batin,Uruguay,MBS Pro League (SAU 1)
2657,Pedro Gallese,450.0,74,silver non-rare,Orlando City,Peru,Major League Soccer (MLS)
2658,Daniele Verde,900.0,74,silver rare,La Spezia,Italy,Serie A TIM
2659,Pere Milla Peña,850.0,74,silver rare,Elche CF,Spain,LaLiga Santander
2660,Leonardo Cesar Jardim,1800.0,74,silver non-rare,LOSC,Brazil,Ligue 1 Conforama
2661,Cristian Espinoza,550.0,74,silver rare,SJ Earthquakes,Argentina,Major League Soccer (MLS)
2662,Ianis Hagi,350.0,74,silver rare,Rangers,Romania,Scottish Premiership (SPFL)
2663,Gianluca Scamacca,750.0,74,silver rare,Sassuolo,Italy,Serie A TIM
2664,Lucas Gamba,800.0,74,sudamericana silver rare,Rosario Central,Argentina,CONMEBOL Sudamericana
2665,Florian Sotoca,900.0,74,silver rare,RC Lens,France,Ligue 1 Conforama
2666,Carlos González,350.0,74,silver rare,Tigres,Paraguay,LIGA BBVA MX (MEX 1)
2667,Cristian Guanca,700.0,74,silver rare,Al Ain FC,Argentina,United Emirates L. (UAE 1)
2668,Bruno Valdez,350.0,74,silver rare,América,Paraguay,LIGA BBVA MX (MEX 1)
2669,João Novais,750.0,74,silver rare,Alanyaspor,Portugal,Süper Lig (TUR 1)
2670,Mathias Jensen,750.0,74,silver rare,Brentford,Denmark,Premier League
2671,Alexandru Mitriță,700.0,74,silver rare,PAOK,Romania,Hellas Liga (GRE 1)
2672,Lukas Nmecha,850.0,74,silver rare,VfL Wolfsburg,Germany,Bundesliga
2673,Carlos de Pena,800.0,74,silver rare,Dynamo Kyiv,Uruguay,Ukrayina Liha (UKR 1)
2674,Silvan Hefti,500.0,74,silver rare,BSC Young Boys,Switzerland,Raiffeisen Super L. (SUI 1)
2675,Mathieu Cafaro,500.0,74,silver rare,Stade de Reims,France,Ligue 1 Conforama
2676,Braian Cufré,500.0,74,silver rare,Málaga CF,Argentina,LaLiga SmartBank (ESP 2)
2677,Grady Diangana,550.0,74,silver rare,West Brom,England,EFL Championship (ENG 2)
2678,Tomás Pochettino,650.0,74,silver rare,Austin FC,Argentina,Major League Soccer (MLS)
2679,Romain Del Castillo,700.0,74,silver rare,Stade Brestois 29,France,Ligue 1 Conforama
2680,Landry Dimata,800.0,74,silver rare,RCD Espanyol,Belgium,LaLiga Santander
2681,Thomas Henry,600.0,74,silver rare,Venezia,France,Serie A TIM
2682,Santiago Ascacíbar,800.0,74,silver rare,Hertha Berlin,Argentina,Bundesliga
2683,Damian Batallini,400.0,74,silver rare,Atlético de San Luis,Argentina,LIGA BBVA MX (MEX 1)
2684,Carles Aleñá Castillo,800.0,74,silver rare,Getafe CF,Spain,LaLiga Santander
2685,Rubén Alcaraz Jiménez,550.0,74,silver rare,R. Valladolid CF,Spain,LaLiga SmartBank (ESP 2)
2686,Joseph Aidoo,700.0,74,silver rare,RC Celta,Ghana,LaLiga Santander
2687,Taiwo Awoniyi,700.0,74,silver rare,Union Berlin,Nigeria,Bundesliga
2688,Martin Frýdek,700.0,74,silver rare,FC Luzern,Czech Republic,Raiffeisen Super L. (SUI 1)
2689,Jhon Lucumí,350.0,74,silver rare,KRC Genk,Colombia,1A Pro League (BEL 1)
2690,Adam Ounas,550.0,74,silver rare,Napoli,Algeria,Serie A TIM
2691,Joris Gnagnon,3500.0,74,silver rare,Sevilla FC,France,LaLiga Santander
2692,Axel Tuanzebe,2500.0,74,silver rare,Aston Villa,England,Premier League
2693,Miguel Silva,850.0,74,silver non-rare,Marítimo,Portugal,Liga NOS (POR 1)
2694,Javier Ontiveros Parra,550.0,74,silver rare,CA Osasuna,Spain,LaLiga Santander
2695,Abdülkadir Ömür,700.0,74,silver rare,Trabzonspor,Turkey,Süper Lig (TUR 1)
2696,Maximilian Wöber,0.0,74,silver rare,RB Salzburg,Austria,Ö Bundesliga (AUT 1)
2697,Ryota Morioka,350.0,74,silver rare,Sp. Charleroi,Japan,1A Pro League (BEL 1)
2698,Mathias Pereira Lage,650.0,74,silver rare,Angers SCO,Portugal,Ligue 1 Conforama
2699,Ko Itakura,500.0,74,silver rare,FC Schalke 04,Japan,Bundesliga 2 (GER 2)
2700,Rémi Oudin,550.0,74,silver rare,Bordeaux,France,Ligue 1 Conforama
2701,Aaron Ramsdale,700.0,74,silver non-rare,Arsenal,England,Premier League
2702,David Turnbull,550.0,74,silver rare,Celtic,Scotland,Scottish Premiership (SPFL)
2703,Evander,550.0,74,silver rare,FC Midtjylland,Brazil,3F Superliga (DEN 1)
2704,Aurélio Buta,500.0,74,silver rare,Royal Antwerp FC,Portugal,1A Pro League (BEL 1)
2705,Idrissa Doumbia,1300.0,74,silver rare,Zulte Waregem,Côte d'Ivoire,1A Pro League (BEL 1)
2706,Jacob Rasmussen,350.0,74,silver rare,Vitesse,Denmark,Eredivisie (NED 1)
2707,Omar Richards,2400.0,74,silver rare,FC Bayern,England,Bundesliga
2708,Dimitri Liénard,600.0,74,silver rare,Strasbourg,France,Ligue 1 Conforama
2709,Marcelino Moreno,1500.0,74,silver rare,Atlanta United,Argentina,Major League Soccer (MLS)
2710,Răzvan Marin,600.0,74,silver rare,Cagliari,Romania,Serie A TIM
2711,Deyovaisio Zeefuik,800.0,74,silver rare,Hertha Berlin,Netherlands,Bundesliga
2712,Nicolas Moumi Ngamaleu,350.0,74,silver rare,BSC Young Boys,Cameroon,Raiffeisen Super L. (SUI 1)
2713,Aarón Martín Caricol,1000.0,74,silver rare,1. FSV Mainz 05,Spain,Bundesliga
2714,Dimitris Giannoulis,750.0,74,silver rare,Norwich,Greece,Premier League
2715,Rifat Zhemaletdinov,500.0,74,silver rare,Lokomotiv Moscow,Russia,League of Russia (RUS 1)
2716,Alessio Castro-Montes,700.0,74,silver rare,KAA Gent,Belgium,1A Pro League (BEL 1)
2717,Carlos Quintana,600.0,74,liber silver rare,Argentinos Jrs.,Argentina,CONMEBOL Libertadores
2718,Florentino Morris Luís,750.0,74,silver rare,Getafe CF,Portugal,LaLiga Santander
2719,Jordan Lotomba,550.0,74,silver rare,OGC Nice,Switzerland,Ligue 1 Conforama
2720,Konstantinos Laifis,1700.0,74,silver rare,Standard Liège,Cyprus,1A Pro League (BEL 1)
2721,Efecan Karaca,450.0,74,silver rare,Alanyaspor,Turkey,Süper Lig (TUR 1)
2722,Fedor Chalov,850.0,74,silver rare,CSKA Moscow,Russia,League of Russia (RUS 1)
2723,Rúben Vinagre,450.0,74,silver rare,Sporting CP,Portugal,Liga NOS (POR 1)
